machine_id,timestamp,temperature_c,pressure_bar,voltage_mean_v,rotation_mean_rpm,pieces_produced
MACH-14,2026-01-01 06:00:00,53.77,202.352,229.13,1600.2,73
MACH-14,2026-01-01 07:00:00,52.17,200.843,229.03,1599.2,73
MACH-14,2026-01-01 08:00:00,54.69,201.177,229.18,1639.0,80
MACH-14,2026-01-01 09:00:00,53.78,201.009,230.17,1625.4,71
MACH-14,2026-01-01 10:00:00,51.67,199.253,228.41,1582.1,69
MACH-14,2026-01-01 11:00:00,52.05,200.978,228.32,1620.3,76
MACH-14,2026-01-01 12:00:00,50.87,200.343,228.13,1586.7,68
MACH-14,2026-01-01 13:00:00,48.47,200.936,228.54,1594.9,82
MACH-14,2026-01-01 14:00:00,47.49,199.035,226.65,1560.1,71
MACH-14,2026-01-01 15:00:00,46.64,198.789,227.39,1560.9,78
MACH-14,2026-01-01 16:00:00,44.87,197.55,226.25,1611.8,64
MACH-14,2026-01-01 17:00:00,42.86,199.179,227.29,1613.7,66
MACH-14,2026-01-01 18:00:00,45.01,198.982,228.04,1595.7,89
MACH-14,2026-01-01 19:00:00,43.13,197.209,226.58,1576.0,80
MACH-14,2026-01-01 20:00:00,42.43,198.223,227.56,1563.6,73
MACH-14,2026-01-01 21:00:00,43.47,199.156,226.5,1542.6,78
MACH-14,2026-01-01 22:00:00,43.46,196.409,226.19,1548.2,48
MACH-14,2026-01-01 23:00:00,41.92,195.803,226.3,1530.2,44
MACH-14,2026-01-02 00:00:00,44.29,198.684,226.63,1532.5,32
MACH-14,2026-01-02 01:00:00,45.56,197.913,227.22,1541.4,35
MACH-14,2026-01-02 02:00:00,46.25,198.9,226.7,1538.4,29
MACH-14,2026-01-02 03:00:00,47.86,200.587,227.42,1544.2,47
MACH-14,2026-01-02 04:00:00,48.62,198.769,227.64,1585.5,31
MACH-14,2026-01-02 05:00:00,53.62,200.504,229.03,1603.8,80
MACH-14,2026-01-02 06:00:00,54.76,201.265,230.0,1657.4,86
MACH-14,2026-01-02 07:00:00,53.87,201.735,228.46,1613.0,77
MACH-14,2026-01-02 08:00:00,52.94,201.179,229.41,1643.3,74
MACH-14,2026-01-02 09:00:00,53.43,200.621,228.54,1609.5,72
MACH-14,2026-01-02 10:00:00,53.29,201.322,228.55,1637.0,85
MACH-14,2026-01-02 11:00:00,50.37,198.468,227.89,1592.9,64
MACH-14,2026-01-02 12:00:00,47.98,198.519,227.34,1579.1,65
MACH-14,2026-01-02 13:00:00,48.84,199.662,228.02,1578.4,78
MACH-14,2026-01-02 14:00:00,47.56,199.29,227.19,1576.9,73
MACH-14,2026-01-02 15:00:00,44.6,199.474,226.69,1583.6,73
MACH-14,2026-01-02 16:00:00,43.66,197.411,227.05,1587.5,60
MACH-14,2026-01-02 17:00:00,44.19,197.258,226.92,1590.0,68
MACH-14,2026-01-02 18:00:00,43.22,197.809,227.44,1576.7,77
MACH-14,2026-01-02 19:00:00,43.36,197.599,226.64,1514.8,81
MACH-14,2026-01-02 20:00:00,43.29,197.225,227.38,1572.6,75
MACH-14,2026-01-02 21:00:00,43.08,196.815,226.41,1586.9,72
MACH-14,2026-01-02 22:00:00,42.03,198.567,226.05,1561.3,35
MACH-14,2026-01-02 23:00:00,40.74,196.978,225.73,1538.6,33
MACH-14,2026-01-03 00:00:00,44.59,198.165,227.33,1564.2,28
MACH-14,2026-01-03 01:00:00,45.17,196.905,228.17,1554.0,43
MACH-14,2026-01-03 02:00:00,46.66,198.991,225.91,1522.6,32
MACH-14,2026-01-03 03:00:00,49.69,198.053,227.58,1568.0,35
MACH-14,2026-01-03 04:00:00,49.36,198.745,228.19,1574.4,33
MACH-14,2026-01-03 05:00:00,53.58,200.942,227.92,1612.2,67
MACH-14,2026-01-03 06:00:00,52.86,201.588,228.75,1606.9,71
MACH-14,2026-01-03 07:00:00,52.84,201.314,229.0,1579.8,59
MACH-14,2026-01-03 08:00:00,53.96,204.017,229.52,1568.4,70
MACH-14,2026-01-03 09:00:00,52.05,202.493,229.13,1608.8,74
MACH-14,2026-01-03 10:00:00,50.73,200.355,228.8,1651.6,67
MACH-14,2026-01-03 11:00:00,49.73,200.028,228.77,1601.1,73
MACH-14,2026-01-03 12:00:00,49.48,200.677,228.74,1594.2,69
MACH-14,2026-01-03 13:00:00,49.67,198.502,228.92,1587.4,74
MACH-14,2026-01-03 14:00:00,48.11,198.778,228.21,1573.7,82
MACH-14,2026-01-03 15:00:00,46.91,198.877,226.11,1572.2,75
MACH-14,2026-01-03 16:00:00,44.92,197.69,226.36,1602.1,76
MACH-14,2026-01-03 17:00:00,43.74,196.714,226.54,1579.4,65
MACH-14,2026-01-03 18:00:00,43.72,197.715,226.8,1558.7,65
MACH-14,2026-01-03 19:00:00,42.78,196.929,227.46,1563.8,82
MACH-14,2026-01-03 20:00:00,42.28,197.838,226.16,1572.8,66
MACH-14,2026-01-03 21:00:00,44.07,197.78,227.34,1590.1,74
MACH-14,2026-01-03 22:00:00,41.04,196.233,226.16,1534.1,34
MACH-14,2026-01-03 23:00:00,41.2,196.77,227.26,1564.7,32
MACH-14,2026-01-04 00:00:00,41.28,197.015,225.56,1532.8,19
MACH-14,2026-01-04 01:00:00,43.35,196.616,225.85,1526.6,8
MACH-14,2026-01-04 02:00:00,46.13,197.674,226.31,1542.2,14
MACH-14,2026-01-04 03:00:00,46.38,197.972,227.81,1537.2,16
MACH-14,2026-01-04 04:00:00,47.05,198.495,226.81,1510.3,2
MACH-14,2026-01-04 05:00:00,47.57,198.57,227.32,1541.2,18
MACH-14,2026-01-04 06:00:00,49.63,199.016,226.68,1546.5,11
MACH-14,2026-01-04 07:00:00,49.02,199.435,227.69,1548.3,9
MACH-14,2026-01-04 08:00:00,47.88,200.002,227.35,1554.2,10
MACH-14,2026-01-04 09:00:00,48.44,200.57,227.9,1527.5,13
MACH-14,2026-01-04 10:00:00,47.33,201.181,226.82,1542.7,18
MACH-14,2026-01-04 11:00:00,44.7,197.879,226.55,1506.4,6
MACH-14,2026-01-04 12:00:00,43.39,199.461,226.01,1556.0,20
MACH-14,2026-01-04 13:00:00,43.95,197.051,226.77,1547.5,26
MACH-14,2026-01-04 14:00:00,41.17,198.825,226.44,1525.6,27
MACH-14,2026-01-04 15:00:00,40.16,197.348,226.27,1498.4,11
MACH-14,2026-01-04 16:00:00,38.4,196.551,225.14,1486.4,11
MACH-14,2026-01-04 17:00:00,39.31,195.216,225.15,1535.3,19
MACH-14,2026-01-04 18:00:00,37.84,196.967,224.3,1513.8,24
MACH-14,2026-01-04 19:00:00,36.9,195.042,224.43,1520.4,20
MACH-14,2026-01-04 20:00:00,37.67,194.296,225.72,1523.5,14
MACH-14,2026-01-04 21:00:00,39.08,194.441,225.63,1490.2,20
MACH-14,2026-01-04 22:00:00,38.03,194.972,226.08,1500.8,5
MACH-14,2026-01-04 23:00:00,41.26,196.548,225.12,1464.2,24
MACH-14,2026-01-05 00:00:00,42.81,199.101,226.17,1570.0,36
MACH-14,2026-01-05 01:00:00,43.68,197.869,226.86,1561.8,42
MACH-14,2026-01-05 02:00:00,47.6,197.181,226.18,1582.9,36
MACH-14,2026-01-05 03:00:00,47.83,199.052,227.67,1588.4,28
MACH-14,2026-01-05 04:00:00,48.95,199.98,227.85,1536.3,39
MACH-14,2026-01-05 05:00:00,52.84,201.73,229.39,1585.8,77
MACH-14,2026-01-05 06:00:00,52.68,201.329,229.57,1632.5,74
MACH-14,2026-01-05 07:00:00,53.54,199.854,228.71,1640.5,74
MACH-14,2026-01-05 08:00:00,54.15,201.506,229.14,1642.5,70
MACH-14,2026-01-05 09:00:00,52.49,199.978,229.18,1643.0,65
MACH-14,2026-01-05 10:00:00,53.22,199.767,227.77,1617.7,78
MACH-14,2026-01-05 11:00:00,50.03,200.326,228.04,1621.1,65
MACH-14,2026-01-05 12:00:00,49.41,199.261,227.89,1635.4,89
MACH-14,2026-01-05 13:00:00,48.56,199.457,228.8,1588.5,79
MACH-14,2026-01-05 14:00:00,46.66,199.811,228.23,1552.7,68
MACH-14,2026-01-05 15:00:00,46.2,197.763,227.06,1625.1,83
MACH-14,2026-01-05 16:00:00,44.21,198.152,226.35,1570.6,76
MACH-14,2026-01-05 17:00:00,43.3,197.615,225.72,1577.5,71
MACH-14,2026-01-05 18:00:00,41.66,196.468,225.81,1556.4,74
MACH-14,2026-01-05 19:00:00,41.74,197.313,226.65,1561.7,72
MACH-14,2026-01-05 20:00:00,42.55,198.011,225.94,1559.8,76
MACH-14,2026-01-05 21:00:00,42.57,197.071,228.12,1540.7,80
MACH-14,2026-01-05 22:00:00,41.68,196.008,226.64,1502.1,28
MACH-14,2026-01-05 23:00:00,43.57,196.632,225.9,1568.5,38
MACH-14,2026-01-06 00:00:00,44.13,197.787,225.29,1538.2,37
MACH-14,2026-01-06 01:00:00,44.84,198.703,227.0,1551.1,36
MACH-14,2026-01-06 02:00:00,45.68,197.745,227.61,1532.6,43
MACH-14,2026-01-06 03:00:00,47.32,199.175,227.33,1528.9,35
MACH-14,2026-01-06 04:00:00,49.01,199.707,228.05,1583.3,39
MACH-14,2026-01-06 05:00:00,53.57,201.558,229.57,1611.1,76
MACH-14,2026-01-06 06:00:00,52.6,200.912,228.52,1614.1,69
MACH-14,2026-01-06 07:00:00,53.64,201.433,230.05,1623.1,67
MACH-14,2026-01-06 08:00:00,52.51,201.146,227.79,1614.6,67
MACH-14,2026-01-06 09:00:00,52.98,200.836,228.36,1635.8,79
MACH-14,2026-01-06 10:00:00,52.45,200.608,228.03,1593.6,73
MACH-14,2026-01-06 11:00:00,49.89,199.115,229.12,1633.7,73
MACH-14,2026-01-06 12:00:00,49.4,200.19,228.53,1611.6,80
MACH-14,2026-01-06 13:00:00,48.61,198.881,228.01,1604.8,71
MACH-14,2026-01-06 14:00:00,45.87,199.135,227.7,1568.2,72
MACH-14,2026-01-06 15:00:00,44.99,198.387,227.27,1564.1,73
MACH-14,2026-01-06 16:00:00,43.02,197.689,227.45,1540.9,70
MACH-14,2026-01-06 17:00:00,43.7,197.528,226.88,1545.1,76
MACH-14,2026-01-06 18:00:00,42.54,196.237,226.83,1529.2,72
MACH-14,2026-01-06 19:00:00,42.54,198.315,227.54,1556.7,82
MACH-14,2026-01-06 20:00:00,43.39,195.718,227.03,1567.4,69
MACH-14,2026-01-06 21:00:00,43.87,199.738,225.89,1572.8,75
MACH-14,2026-01-06 22:00:00,41.16,197.329,225.87,1519.7,33
MACH-14,2026-01-06 23:00:00,42.7,197.23,225.66,1516.2,40
MACH-14,2026-01-07 00:00:00,43.82,197.119,226.32,1545.0,38
MACH-14,2026-01-07 01:00:00,44.63,199.841,227.16,1525.6,33
MACH-14,2026-01-07 02:00:00,46.3,199.741,228.29,1552.0,39
MACH-14,2026-01-07 03:00:00,47.82,198.5,227.41,1538.7,29
MACH-14,2026-01-07 04:00:00,47.62,199.251,227.97,1560.3,31
MACH-14,2026-01-07 05:00:00,53.0,199.609,228.47,1592.6,72
MACH-14,2026-01-07 06:00:00,53.67,200.279,229.97,1614.8,80
MACH-14,2026-01-07 07:00:00,53.27,201.143,228.97,1606.7,63
MACH-14,2026-01-07 08:00:00,54.57,201.664,229.7,1612.2,79
MACH-14,2026-01-07 09:00:00,51.99,199.889,229.3,1626.2,71
MACH-14,2026-01-07 10:00:00,51.6,200.762,229.13,1622.4,75
MACH-14,2026-01-07 11:00:00,51.81,200.735,228.19,1605.8,71
MACH-14,2026-01-07 12:00:00,50.0,200.798,228.0,1589.1,69
MACH-14,2026-01-07 13:00:00,48.26,200.242,226.7,1614.8,66
MACH-14,2026-01-07 14:00:00,46.81,199.826,227.27,1596.2,73
MACH-14,2026-01-07 15:00:00,44.83,199.115,227.23,1577.9,64
MACH-14,2026-01-07 16:00:00,44.15,199.78,227.57,1547.8,71
MACH-14,2026-01-07 17:00:00,44.81,198.471,227.58,1550.7,72
MACH-14,2026-01-07 18:00:00,43.21,196.893,226.57,1598.2,80
MACH-14,2026-01-07 19:00:00,42.75,198.008,225.91,1578.3,74
MACH-14,2026-01-07 20:00:00,42.64,197.327,226.94,1598.8,72
MACH-14,2026-01-07 21:00:00,43.1,198.305,227.15,1567.4,73
MACH-14,2026-01-07 22:00:00,42.34,197.197,225.59,1512.4,27
MACH-14,2026-01-07 23:00:00,42.24,196.862,225.5,1549.4,35
MACH-14,2026-01-08 00:00:00,43.57,198.318,225.95,1569.8,38
MACH-14,2026-01-08 01:00:00,45.12,198.618,227.45,1539.3,49
MACH-14,2026-01-08 02:00:00,45.42,197.275,227.06,1525.4,28
MACH-14,2026-01-08 03:00:00,47.64,200.42,228.1,1558.9,26
MACH-14,2026-01-08 04:00:00,46.89,199.669,228.38,1603.8,23
MACH-14,2026-01-08 05:00:00,53.66,201.099,228.48,1638.3,72
MACH-14,2026-01-08 06:00:00,54.4,201.096,229.12,1636.1,77
MACH-14,2026-01-08 07:00:00,54.27,201.627,228.12,1617.7,71
MACH-14,2026-01-08 08:00:00,53.11,199.637,229.66,1640.0,78
MACH-14,2026-01-08 09:00:00,52.62,202.27,229.32,1642.4,79
MACH-14,2026-01-08 10:00:00,53.64,200.761,228.83,1602.4,73
MACH-14,2026-01-08 11:00:00,50.04,201.276,227.85,1601.8,66
MACH-14,2026-01-08 12:00:00,49.72,199.973,229.53,1622.2,79
MACH-14,2026-01-08 13:00:00,48.92,197.56,227.73,1583.1,79
MACH-14,2026-01-08 14:00:00,48.9,199.685,227.21,1593.7,78
MACH-14,2026-01-08 15:00:00,45.94,198.369,227.46,1596.7,74
MACH-14,2026-01-08 16:00:00,42.64,198.039,226.88,1596.7,75
MACH-14,2026-01-08 17:00:00,42.47,198.234,226.05,1602.4,82
MACH-14,2026-01-08 18:00:00,42.51,196.753,226.39,1561.6,62
MACH-14,2026-01-08 19:00:00,42.51,197.264,225.69,1578.9,74
MACH-14,2026-01-08 20:00:00,41.6,198.894,227.92,1568.2,72
MACH-14,2026-01-08 21:00:00,43.66,197.348,226.96,1573.4,78
MACH-14,2026-01-08 22:00:00,40.53,196.454,225.47,1529.8,25
MACH-14,2026-01-08 23:00:00,41.63,196.935,226.86,1524.2,47
MACH-14,2026-01-09 00:00:00,43.47,198.13,227.26,1513.7,33
MACH-14,2026-01-09 01:00:00,45.18,198.556,226.78,1544.1,43
MACH-14,2026-01-09 02:00:00,46.72,200.514,227.68,1552.2,38
MACH-14,2026-01-09 03:00:00,47.49,200.502,228.11,1565.8,48
MACH-14,2026-01-09 04:00:00,49.35,200.238,227.81,1554.5,34
MACH-14,2026-01-09 05:00:00,53.28,200.68,228.83,1585.4,70
MACH-14,2026-01-09 06:00:00,53.79,199.637,228.97,1598.6,70
MACH-14,2026-01-09 07:00:00,52.65,199.333,229.19,1574.4,65
MACH-14,2026-01-09 08:00:00,52.99,200.587,228.63,1602.4,63
MACH-14,2026-01-09 09:00:00,52.57,200.038,228.53,1587.3,69
MACH-14,2026-01-09 10:00:00,52.83,201.454,229.64,1626.2,83
MACH-14,2026-01-09 11:00:00,48.85,200.48,228.71,1642.4,69
MACH-14,2026-01-09 12:00:00,49.58,200.201,228.65,1599.0,74
MACH-14,2026-01-09 13:00:00,46.41,199.64,227.13,1584.6,60
MACH-14,2026-01-09 14:00:00,47.31,200.725,227.57,1573.3,81
MACH-14,2026-01-09 15:00:00,44.97,197.696,227.1,1617.2,83
MACH-14,2026-01-09 16:00:00,46.04,196.316,226.27,1569.0,70
MACH-14,2026-01-09 17:00:00,42.7,195.85,226.32,1560.7,64
MACH-14,2026-01-09 18:00:00,41.43,196.86,226.64,1573.7,71
MACH-14,2026-01-09 19:00:00,41.75,197.741,226.38,1531.6,69
MACH-14,2026-01-09 20:00:00,44.0,198.676,226.06,1564.5,90
MACH-14,2026-01-09 21:00:00,43.13,198.744,227.81,1541.8,78
MACH-14,2026-01-09 22:00:00,38.57,197.01,225.74,1488.3,21
MACH-14,2026-01-09 23:00:00,42.36,197.087,226.76,1549.2,33
MACH-14,2026-01-10 00:00:00,42.74,198.19,226.94,1526.3,31
MACH-14,2026-01-10 01:00:00,45.65,198.12,227.42,1540.1,37
MACH-14,2026-01-10 02:00:00,45.57,198.847,226.88,1581.1,45
MACH-14,2026-01-10 03:00:00,47.41,198.998,228.06,1568.0,31
MACH-14,2026-01-10 04:00:00,49.85,200.803,227.94,1574.8,46
MACH-14,2026-01-10 05:00:00,51.86,201.516,229.07,1625.3,75
MACH-14,2026-01-10 06:00:00,53.43,201.44,229.69,1661.8,81
MACH-14,2026-01-10 07:00:00,51.73,202.801,228.51,1610.8,66
MACH-14,2026-01-10 08:00:00,54.45,201.862,229.23,1637.4,79
MACH-14,2026-01-10 09:00:00,53.52,202.156,229.03,1599.0,71
MACH-14,2026-01-10 10:00:00,51.16,199.564,228.57,1634.8,66
MACH-14,2026-01-10 11:00:00,51.26,200.967,228.93,1642.7,68
MACH-14,2026-01-10 12:00:00,49.16,201.467,227.4,1608.6,75
MACH-14,2026-01-10 13:00:00,48.05,200.83,228.39,1570.3,78
MACH-14,2026-01-10 14:00:00,45.91,199.289,228.02,1607.7,80
MACH-14,2026-01-10 15:00:00,44.88,198.868,227.44,1585.0,81
MACH-14,2026-01-10 16:00:00,42.84,197.19,226.68,1530.1,72
MACH-14,2026-01-10 17:00:00,43.48,198.796,226.77,1551.1,80
MACH-14,2026-01-10 18:00:00,41.4,197.059,227.1,1566.0,66
MACH-14,2026-01-10 19:00:00,44.04,198.673,225.94,1601.7,76
MACH-14,2026-01-10 20:00:00,42.36,197.155,225.98,1574.9,79
MACH-14,2026-01-10 21:00:00,41.47,198.498,227.69,1551.4,69
MACH-14,2026-01-10 22:00:00,41.59,197.89,225.96,1565.3,45
MACH-14,2026-01-10 23:00:00,41.2,196.958,226.1,1509.1,30
MACH-14,2026-01-11 00:00:00,39.66,196.121,226.46,1483.9,10
MACH-14,2026-01-11 01:00:00,43.52,197.692,227.99,1560.7,27
MACH-14,2026-01-11 02:00:00,45.65,196.063,227.18,1527.9,21
MACH-14,2026-01-11 03:00:00,45.79,197.588,226.9,1515.6,9
MACH-14,2026-01-11 04:00:00,46.67,198.018,227.35,1531.5,18
MACH-14,2026-01-11 05:00:00,46.85,198.445,227.56,1555.7,12
MACH-14,2026-01-11 06:00:00,49.63,198.846,229.19,1523.7,22
MACH-14,2026-01-11 07:00:00,50.56,199.777,227.42,1560.6,26
MACH-14,2026-01-11 08:00:00,49.98,199.819,227.32,1552.7,16
MACH-14,2026-01-11 09:00:00,48.84,201.273,228.21,1540.2,16
MACH-14,2026-01-11 10:00:00,46.28,198.723,227.86,1527.7,7
MACH-14,2026-01-11 11:00:00,44.28,198.567,226.83,1483.5,5
MACH-14,2026-01-11 12:00:00,43.94,197.707,226.78,1545.3,22
MACH-14,2026-01-11 13:00:00,44.93,199.046,227.16,1501.6,9
MACH-14,2026-01-11 14:00:00,43.2,198.248,225.15,1533.0,24
MACH-14,2026-01-11 15:00:00,40.35,196.968,225.35,1531.3,12
MACH-14,2026-01-11 16:00:00,40.14,195.2,226.21,1544.7,20
MACH-14,2026-01-11 17:00:00,38.54,195.802,225.78,1513.9,17
MACH-14,2026-01-11 18:00:00,38.5,195.112,225.0,1484.9,12
MACH-14,2026-01-11 19:00:00,37.12,195.811,225.94,1505.4,10
MACH-14,2026-01-11 20:00:00,38.47,193.21,225.31,1504.2,15
MACH-14,2026-01-11 21:00:00,38.7,196.406,225.81,1550.6,23
MACH-14,2026-01-11 22:00:00,39.43,195.967,225.11,1500.5,16
MACH-14,2026-01-11 23:00:00,40.15,196.754,225.31,1527.3,7
MACH-14,2026-01-12 00:00:00,43.45,196.944,225.7,1564.9,30
MACH-14,2026-01-12 01:00:00,45.16,198.644,226.85,1533.9,34
MACH-14,2026-01-12 02:00:00,45.82,197.813,227.65,1567.0,36
MACH-14,2026-01-12 03:00:00,48.87,198.139,227.8,1596.8,40
MACH-14,2026-01-12 04:00:00,48.89,198.169,227.29,1547.0,26
MACH-14,2026-01-12 05:00:00,53.3,200.415,228.24,1592.2,66
MACH-14,2026-01-12 06:00:00,54.35,199.777,228.54,1598.0,76
MACH-14,2026-01-12 07:00:00,52.52,199.772,228.1,1604.9,70
MACH-14,2026-01-12 08:00:00,54.9,201.561,228.1,1621.1,74
MACH-14,2026-01-12 09:00:00,52.83,201.589,230.21,1619.9,76
MACH-14,2026-01-12 10:00:00,52.96,200.981,229.67,1617.3,75
MACH-14,2026-01-12 11:00:00,52.56,199.865,228.26,1606.4,57
MACH-14,2026-01-12 12:00:00,51.37,199.553,228.06,1597.8,66
MACH-14,2026-01-12 13:00:00,51.52,199.163,228.76,1612.8,79
MACH-14,2026-01-12 14:00:00,50.28,199.609,228.62,1599.0,70
MACH-14,2026-01-12 15:00:00,48.11,199.238,227.29,1572.5,75
MACH-14,2026-01-12 16:00:00,47.86,200.425,228.14,1601.2,76
MACH-14,2026-01-12 17:00:00,46.49,199.279,227.22,1567.4,70
MACH-14,2026-01-12 18:00:00,48.02,199.212,227.08,1582.9,79
MACH-14,2026-01-12 19:00:00,46.73,198.718,227.21,1614.6,66
MACH-14,2026-01-12 20:00:00,47.43,198.295,228.52,1610.7,68
MACH-14,2026-01-12 21:00:00,50.23,199.307,228.76,1581.8,81
MACH-14,2026-01-12 22:00:00,46.21,196.469,227.53,1550.3,38
MACH-14,2026-01-12 23:00:00,47.51,198.019,226.69,1524.6,23
MACH-14,2026-01-13 00:00:00,49.15,196.515,228.78,1543.0,16
MACH-14,2026-01-13 01:00:00,51.93,199.097,228.54,1545.9,34
MACH-14,2026-01-13 02:00:00,54.02,198.713,229.65,1530.3,34
MACH-14,2026-01-13 03:00:00,55.08,201.606,229.81,1586.2,37
MACH-14,2026-01-13 04:00:00,58.2,198.986,230.15,1585.2,24
MACH-14,2026-01-13 05:00:00,60.11,200.269,230.69,1615.1,61
MACH-14,2026-01-13 06:00:00,62.01,199.351,231.8,1611.2,69
MACH-14,2026-01-13 07:00:00,62.44,198.901,232.67,1664.2,67
MACH-14,2026-01-13 08:00:00,62.84,196.204,232.92,1628.2,68
MACH-14,2026-01-13 09:00:00,61.95,197.36,231.51,1619.9,58
MACH-14,2026-01-13 10:00:00,61.37,196.329,232.09,1632.2,58
MACH-14,2026-01-13 11:00:00,63.95,196.131,230.85,1622.0,67
MACH-14,2026-01-13 12:00:00,60.72,193.469,231.19,1598.1,66
MACH-14,2026-01-13 13:00:00,59.18,191.606,230.54,1589.9,66
MACH-14,2026-01-13 14:00:00,57.02,190.308,230.3,1594.9,47
MACH-14,2026-01-13 15:00:00,56.35,187.571,228.76,1586.8,46
MACH-14,2026-01-13 16:00:00,56.64,188.395,230.45,1618.3,59
MACH-14,2026-01-13 17:00:00,56.31,185.836,230.14,1588.3,53
MACH-14,2026-01-13 18:00:00,55.88,184.437,230.28,1642.3,49
MACH-14,2026-01-13 19:00:00,55.98,185.063,230.89,1600.9,55
MACH-14,2026-01-13 20:00:00,42.71,184.813,227.23,1586.0,32
MACH-14,2026-01-13 21:00:00,43.94,183.613,229.09,1614.7,32
MACH-14,2026-01-13 22:00:00,41.64,180.664,225.78,1567.9,18
MACH-14,2026-01-13 23:00:00,44.06,180.736,225.29,1576.3,18
MACH-14,2026-01-14 00:00:00,43.89,179.954,227.21,1601.9,38
MACH-14,2026-01-14 01:00:00,45.61,179.404,226.81,1580.3,26
MACH-14,2026-01-14 02:00:00,47.42,180.381,226.46,1575.6,28
MACH-14,2026-01-14 03:00:00,49.38,179.365,228.48,1623.4,37
MACH-14,2026-01-14 04:00:00,47.01,177.523,228.28,1578.9,32
MACH-14,2026-01-14 05:00:00,52.04,179.541,228.18,1650.9,66
MACH-14,2026-01-14 06:00:00,53.23,178.757,229.38,1682.1,58
MACH-14,2026-01-14 07:00:00,54.08,178.864,229.24,1663.5,66
MACH-14,2026-01-14 08:00:00,52.94,177.52,228.76,1705.4,65
MACH-14,2026-01-14 09:00:00,55.06,177.333,229.36,1695.8,60
MACH-14,2026-01-14 10:00:00,53.11,175.888,227.73,1680.4,56
MACH-14,2026-01-14 11:00:00,51.14,172.46,227.4,1670.4,54
MACH-14,2026-01-14 12:00:00,50.19,173.71,229.14,1671.1,59
MACH-14,2026-01-14 13:00:00,48.58,172.159,228.33,1660.6,64
MACH-14,2026-01-14 14:00:00,45.52,169.909,227.74,1643.3,55
MACH-14,2026-01-14 15:00:00,44.13,168.711,227.79,1660.6,45
MACH-14,2026-01-14 16:00:00,44.13,198.693,227.05,1585.5,33
MACH-14,2026-01-14 17:00:00,43.85,200.544,226.27,1582.6,44
MACH-14,2026-01-14 18:00:00,44.69,197.847,226.99,1562.4,40
MACH-14,2026-01-14 19:00:00,43.68,199.373,225.76,1611.6,38
MACH-14,2026-01-14 20:00:00,43.63,197.91,227.04,1554.3,73
MACH-14,2026-01-14 21:00:00,43.09,198.299,225.7,1581.8,69
MACH-14,2026-01-14 22:00:00,41.36,197.261,225.61,1513.4,29
MACH-14,2026-01-14 23:00:00,42.72,197.53,225.67,1547.4,30
MACH-14,2026-01-15 00:00:00,41.44,197.892,226.31,1490.3,26
MACH-14,2026-01-15 01:00:00,44.48,199.319,226.48,1505.6,34
MACH-14,2026-01-15 02:00:00,44.77,198.993,227.59,1540.5,37
MACH-14,2026-01-15 03:00:00,47.7,198.494,228.45,1527.0,37
MACH-14,2026-01-15 04:00:00,46.12,198.147,227.72,1577.5,31
MACH-14,2026-01-15 05:00:00,52.55,202.219,228.16,1598.4,79
MACH-14,2026-01-15 06:00:00,53.38,201.659,227.75,1609.4,68
MACH-14,2026-01-15 07:00:00,53.54,200.44,228.32,1633.9,69
MACH-14,2026-01-15 08:00:00,54.67,200.446,228.97,1601.6,69
MACH-14,2026-01-15 09:00:00,50.04,201.997,228.44,1628.0,71
MACH-14,2026-01-15 10:00:00,51.82,201.181,228.72,1659.0,82
MACH-14,2026-01-15 11:00:00,51.04,200.157,228.47,1618.1,72
MACH-14,2026-01-15 12:00:00,47.72,199.838,228.86,1593.9,67
MACH-14,2026-01-15 13:00:00,48.35,200.382,227.27,1605.9,79
MACH-14,2026-01-15 14:00:00,45.91,198.629,226.97,1573.7,73
MACH-14,2026-01-15 15:00:00,45.58,199.024,227.01,1551.0,62
MACH-14,2026-01-15 16:00:00,45.26,198.875,227.32,1594.3,73
MACH-14,2026-01-15 17:00:00,44.44,198.697,226.74,1573.0,70
MACH-14,2026-01-15 18:00:00,42.61,196.583,227.28,1549.4,72
MACH-14,2026-01-15 19:00:00,44.15,198.68,226.84,1572.5,85
MACH-14,2026-01-15 20:00:00,43.96,197.362,227.12,1565.3,76
MACH-14,2026-01-15 21:00:00,43.11,198.273,226.78,1575.0,71
MACH-14,2026-01-15 22:00:00,41.38,197.239,226.09,1509.9,36
MACH-14,2026-01-15 23:00:00,41.86,197.955,224.98,1534.8,28
MACH-14,2026-01-16 00:00:00,44.32,197.402,225.94,1558.2,37
MACH-14,2026-01-16 01:00:00,44.82,198.985,225.58,1534.9,33
MACH-14,2026-01-16 02:00:00,46.87,199.921,227.38,1567.2,54
MACH-14,2026-01-16 03:00:00,46.49,197.933,226.1,1554.7,29
MACH-14,2026-01-16 04:00:00,47.63,199.987,228.59,1537.8,38
MACH-14,2026-01-16 05:00:00,53.01,201.79,229.28,1630.9,82
MACH-14,2026-01-16 06:00:00,52.69,203.239,229.44,1625.9,82
MACH-14,2026-01-16 07:00:00,54.22,201.898,229.58,1618.9,75
MACH-14,2026-01-16 08:00:00,53.49,201.658,228.84,1635.4,75
MACH-14,2026-01-16 09:00:00,52.9,200.074,228.89,1649.2,68
MACH-14,2026-01-16 10:00:00,53.28,200.852,227.84,1628.7,75
MACH-14,2026-01-16 11:00:00,50.89,198.93,228.56,1623.3,68
MACH-14,2026-01-16 12:00:00,49.05,200.959,228.33,1576.7,78
